product_id,ProductID,product_name,Product Name,category,Category,sub_category,brand,Brand,sku,SKU_Code,unit_price,Price_USD,cost_price,CostPrice,weight,Weight_kg,stock_quantity,StockQty,reorder_level,ReorderLevel,is_discontinued,IsDiscontinued,supplier_id,SupplierID,rating,Rating_Stars,warranty_months,WarrantyMonths,country_of_origin,Origin,launch_date,LaunchDate,last_updated,tags,tmp_notes
PROD00239,PROD00239,Office Chair ,Office Chair ,Accessories,Accessories,Budget,Logitech,HP,SKU-9XKRRYWR,HHJ3267,3622.83,4761.71,1283.1,1394.29,47.21 lbs,28.26 kg,1924,8512,356,349,1,true,SUPP0025,N/A,4.0,1.5,18,24,,KR,2020/09/14,01/21/2021,"bundle,popular,new",null
PROD00240,PROD00240,External SSD v1,External SSD v1,Electronics,NULL,Budget,NaN,Logitech,SKU-QVCFP5N2,QAF3878,USD 4361.5,3450.46 USD,2630.21,USD 1578.15,37.97,35.77 kg,9404,7078,,140,yes,false,SUPP0009,SUPP0035,2.4,1.8,18,6,China,CN,13-07-2016,21-11-2021,sale,
PROD00241,PROD00241,External SSD Plus,External SSD Plus,Electronics,Electronics,Business,null,HP,SKU-OOT8RV8C,LZJ5303,USD 4774.04,4989.94,$670.96,1654.13,0.69 kg,26.95 lbs,,2148,322,111,Yes,Y,SUPP0041,SUPP0033,2.8,4.9,24,24,South Korea,DE,2020-02-04,2022-10-15,"sale,bundle,new",
PROD00242,PROD00242,Smart Watch Plus,Smart Watch Plus,Electronics,Electronics,Home,Apple,HP,SKU-TK8MIVUD,QHW7833,USD 1813.44,null,2639.22,USD 453.86,28.71,28.42 kg,1439,3006,103,63,0,No,SUPP0026,SUPP0034,2.1,1.6,24,6,India,DE,291115,01/03/2023,,
PROD00243,PROD00243,USB-C Hub Max,USB-C Hub Max,Mobile,Mobile,Professional,Samsung,HP,SKU-GHNNJ3C2,LCJ4636,1952.76,1998.7,£1256.85,2640.28,18.15 kg,45.12,9730,9406,58,177,Yes,0,SUPP0034,SUPP0033,1.4,4.6,12,24,USA,CN,"November 22, 2020",301120,"new,clearance,sale",
PROD00244,PROD00244,Smartphone X12 Plus,Smartphone X12 Plus,Peripherals,Peripherals,Budget,Samsung,HP,SKU-KJB6WCZX,ORM6808,USD 4673.1,2596.73,875.68,$2415.58,19.6 lbs,4.99,947,7871,199,176,Yes,Yes,SUPP0050,SUPP0005,4.3,3.0,6,24,China,null,"April 13, 2016",2023/11/21,new,
PROD00245,PROD00245,External SSD Lite,External SSD Lite,Peripherals,Peripherals,Professional,LG,N/A,SKU-BSBJEM6D,NULL,N/A,$2088.41,1854.14,684.4,43.68 kg,28.91 kg,1721,3831,N/A,202,N,TRUE,SUPP0015,SUPP0014,4.7,2.0,36,6,USA,JP,03/26/2015,15-08-2021,,
PROD00246,PROD00246,4K Monitor Plus,4K Monitor Plus,,Mobile,Business,HP,Logitech,SKU-POB9ORIU,MNS3836,USD 1058.96,378.49 USD,€1864.72,2333.79 USD,39260.0 g,35.52,6001,9566,173,105,TRUE,Yes,SUPP0041,SUPP0029,2.8,null,,24,Germany,JP,060819,12/16/2023,,
PROD00247,PROD00247,4K Monitor Pro,4K Monitor Pro,Furniture,Furniture,Gaming,LG,Logitech,SKU-7P0ATPHW,N/A,4790.26,€1037.29,1614.33 USD,2049.53,31980.0 g,6950.0 g,7692,1758,493,34,N/A,no,SUPP0004,SUPP0025,2.0,5.0,24,24,Germany,CN,2019/07/26,"March 14, 2022","new,sale,bundle",
PROD00248,PROD00248,Wireless Mouse v1,Wireless Mouse v1,Mobile,Mobile,Professional,Generic,Dell,SKU-D6ODCCZE,AGU9478,$1480.24,"$4,624.63",2825.94,£429.62,5.18,47150.0 g,8581,9274,7,127,true,FALSE,SUPP0049,SUPP0050,4.7,1.4,18,24,Taiwan,DE,"January 04, 2022","August 10, 2023",,
PROD00249,PROD00249,Smart Watch v1,Smart Watch v1,Mobile,Mobile,Gaming,Sony,Apple,SKU-YXQOICBN,MBD1355,N/A,"$2,818.62",£524.15,561.33 USD,45770.0 g,10.02 kg,4400,4294,482,18,Yes,no,SUPP0017,SUPP0040,1.2,4.1,N/A,6,South Korea,DE,03/15/2020,09/21/2021,"popular,new",
PROD00250,PROD00250,Office Chair v2,Office Chair v2,Accessories,Accessories,Business,HP,Logitech,SKU-97UPFGRU,TUF8842,4094.06 USD,2817.18 USD,€1897.84,184.43,30.87,36.4 kg,1658,4636,279,80,false,true,SUPP0032,SUPP0009,1.6,2.2,6,6,China,KR,09-04-2022,2021/11/14,,
PROD00251,PROD00251,"Tablet 10"" Plus","Tablet 10"" Plus",Electronics,Electronics,Professional,HP,HP,SKU-5LOBNKNS,IIZ3609,£1119.71,1486.09,2472.27,1476.18,46.28,70.45 lbs,5242,7423,null,45,FALSE,TRUE,SUPP0005,SUPP0007,,5.0,36,6,India,KR,09/25/2015,11-04-2023,,
PROD00252,PROD00252,Webcam HD ,Webcam HD ,Networking,,Home,HP,HP,SKU-IE2QNA2S,NRW8855,3906.78,130.14,1664.55,£1886.02,46.17 lbs,37.86,7384,982,84,142,0,TRUE,SUPP0050,SUPP0011,4.5,2.1,12,NULL,Taiwan,US,150517,"April 14, 2023","clearance,popular",
PROD00253,PROD00253,Standing Desk Max,Standing Desk Max,Networking,Networking,Budget,Logitech,Samsung,SKU-WP1OLQQP,WSQ1726,USD 4032.34,£2073.38,€2019.84,143.27,22880.0 g,37.61 kg,7983,2428,444,327,TRUE,Y,SUPP0046,SUPP0033,3.7,,24,12,USA,,2015/12/31,"March 29, 2020",,NULL
PROD00254,PROD00254,Mechanical Keyboard ,Mechanical Keyboard ,Furniture,Furniture,Gaming,Generic,Logitech,SKU-EZDOA01N,YRJ2805,£4650.94,,€2484.44,2180.84,0.8 kg,38.1 kg,9741,6865,37,121,No,0,SUPP0043,SUPP0022,1.0,4.9,,24,Germany,US,2020/01/04,14-06-2023,"new,sale",
PROD00255,PROD00255,Mechanical Keyboard Plus,Mechanical Keyboard Plus,Networking,Networking,Gaming,Apple,Logitech,SKU-N3MZHUAM,MOJ6201,3383.36,2441.08,$1227.92,USD 2208.36,3460.0 g,45.33 kg,9968,8555,466,97,Yes,false,SUPP0003,SUPP0027,N/A,2.7,18,24,India,CN,06/24/2022,"August 29, 2022","clearance,bundle,popular",
PROD00256,PROD00256,Noise Cancelling Headphones Plus,Noise Cancelling Headphones Plus,Accessories,Accessories,Home,Samsung,Apple,SKU-OI33M9YU,GLU8998,4856.76,658.53,"$2,936.96",£1514.03,27.57 kg,49420.0 g,632,7072,365,282,,false,SUPP0014,SUPP0029,4.5,1.4,12,12,China,JP,070920,27-11-2020,new,N/A
PROD00257,PROD00257,"Tablet 10"" v1",NaN,Furniture,Furniture,Budget,Generic,Logitech,SKU-UPZ4PGU0,VQI7197,??,TBD,2639.25 USD,€1288.67,109.94 lbs,19.34,9364,5587,438,219,TRUE,No,SUPP0021,SUPP0014,2.7,4.1,6,24,China,JP,"November 30, 2016",,clearance,
PROD00258,NaN,,Router WiFi6 v1,Electronics,Electronics,Gaming,LG,Logitech,,INV5015,3380.28,USD 4226.21,USD 732.52,,23020.0 g,35.63 lbs,8909,8239,55,437,1,1,SUPP0025,SUPP0041,3.2,4.3,12,6,Japan,US,18-12-2017,220323,"popular,sale",
PROD00259,PROD00259,Standing Desk v1,Standing Desk v1,NaN,Electronics,N/A,HP,Dell,SKU-JSOK0D7H,BZR3757,TBD,1073.54 USD,1981.89 USD,-7310,25.21,11.43,6948,5319,403,25,1,No,SUPP0030,SUPP0010,1.1,3.9,36,12,Japan,KR,251219,200422,"clearance,popular,new",
PROD00260,PROD00260,Standing Desk v1,Standing Desk v1,Peripherals,Peripherals,Gaming,Logitech,Samsung,SKU-E1A7OKJD,FOL7158,$4811.52,£339.14,135.54,2969.77,31.22,47850.0 g,5848,6627,267,118,null,FALSE,SUPP0048,SUPP0029,4.7,4.9,24,6,Germany,DE,"July 19, 2016",030522,,
PROD00261,NULL,External SSD Pro,External SSD Pro,Mobile,null,Professional,Dell,Dell,SKU-99N1REEA,GVQ2031,3592.19,3810.51,$233.86,$2753.95,46.44,33080.0 g,2163,7609,121,NaN,no,Y,SUPP0031,SUPP0001,3.1,2.9,24,24,USA,CN,2019/10/04,2023/10/24,"new,sale,bundle",
PROD00262,N/A,"Tablet 10"" v1","Tablet 10"" v1",Mobile,Mobile,NaN,Generic,NULL,null,HWZ4668,USD 3557.92,2432.33,1146.76 USD,2455.74 USD,23.85,4.44,20,7055,null,146,FALSE,false,SUPP0045,SUPP0017,3.6,N/A,24,6,Germany,JP,2018-08-05,020621,null,
PROD00263,PROD00263,Standing Desk v2,Standing Desk v2,Electronics,Electronics,Professional,HP,Apple,SKU-EIL3JXOC,YQM3613,4907.35,$350.62,$440.18,1712.48,86.9 lbs,NaN,5843,2876,115,114,no,TRUE,SUPP0011,SUPP0029,3.5,4.6,36,24,China,JP,2020-06-09,111221,sale,
PROD00264,PROD00264,Webcam HD Max,Webcam HD Max,Electronics,Electronics,Budget,HP,HP,SKU-4BJU8QM3,BZL6076,$2057.08,$3222.64,€2365.04,$2775.24,105.82 lbs,27520.0 g,5506,5686,115,null,0,1,SUPP0046,SUPP0049,2.3,1.8,24,6,Taiwan,CN,07/10/2018,2023-10-05,bundle,
PROD00265,PROD00265,Wireless Mouse v1,Wireless Mouse v1,Electronics,NaN,Gaming,HP,HP,SKU-DLL2QF34,NaN,"$4,158.92",3034.78,460.48,$2203.31,39.96,82.86 lbs,3802,1005,357,16,Yes,NaN,SUPP0045,SUPP0005,3.3,NaN,6,24,Germany,KR,2021-11-29,"November 22, 2022","popular,clearance",
PROD00266,PROD00266,Laptop Pro Lite,Laptop Pro Lite,Electronics,,Business,HP,,SKU-8X4NYQ79,UGE2819,3610.63,600.5,"$2,385.57",£77.5,34650.0 g,33760.0 g,884,2296,226,318,FALSE,no,SUPP0044,SUPP0001,3.3,2.2,18,12,Germany,CN,070817,"September 26, 2021","bundle,popular",
PROD00036,PROD00267,Wireless Mouse v1,Wireless Mouse v1,Accessories,Accessories,Home,,HP,SKU-4F30VVS5,XWL6262,1473.05,£3653.99,??,651.24,32.73,10.89 kg,9232,4966,254,265,TRUE,FALSE,SUPP0043,SUPP0019,2.6,1.7,6,12,Japan,DE,2022-07-29,"October 09, 2020",sale,
PROD00268,PROD00268,Laptop Pro ,Laptop Pro ,Networking,Networking,Budget,Generic,Apple,SKU-HA2CWHRI,EJZ7085,1194.01,$3924.57,£2226.95,$2430.29,109.48 lbs,24.74,8057,1988,,283,1,N,SUPP0006,SUPP0041,3.1,1.4,12,12,Japan,KR,2017/01/18,180721,"clearance,popular,sale",
PROD00269,PROD00269,Laptop Pro Pro,Laptop Pro Pro,Furniture,Furniture,Home,Logitech,Apple,SKU-3JX4254P,SSP8163,$207.86,3751.64,£553.57,USD 2124.5,44.98 kg,1010.0 g,6874,1773,113,262,Y,NaN,SUPP0003,SUPP0003,4.9,4.9,12,24,India,US,10/25/2015,10-11-2023,NULL,
PROD00270,,Noise Cancelling Headphones v2,Noise Cancelling Headphones v2,Peripherals,Peripherals,Gaming,LG,Dell,SKU-9FWCI6OM,IPN2917,4930.84 USD,$3725.61,2051.28 USD,€56.0,31.33 lbs,5.14 kg,222,9737,195,160,false,Yes,null,NaN,1.5,4.5,24,6,India,US,"November 06, 2021",221122,clearance,
PROD00271,PROD00271,Mechanical Keyboard v2,Mechanical Keyboard v2,Networking,Networking,Budget,Generic,HP,SKU-ZU26FLRG,LQN5084,£3235.64,"$4,650.29",£2859.52,-7408,94.86 lbs,44010.0 g,4542,6361,392,,false,FALSE,SUPP0034,SUPP0040,3.1,1.9,24,12,Taiwan,JP,2022/01/19,2021-01-06,,
PROD00272,PROD00272,USB-C Hub Lite,USB-C Hub Lite,Furniture,Furniture,Business,Sony,Dell,SKU-F56SPMR2,LQS8420,919.15,€277.57,1051.59,355.17 USD,36.24 kg,3730.0 g,2605,8469,357,NULL,FALSE,N,SUPP0024,SUPP0026,4.5,1.2,12,6,Taiwan,US,,2023/02/12,"popular,sale,bundle",
PROD00273,PROD00273,USB-C Hub Lite,NaN,Furniture,Furniture,Budget,LG,HP,SKU-9NQNW8XZ,AJM3848,$741.17,4762.42 USD,USD 2681.91,540.72,99.34 lbs,40410.0 g,9430,2471,19,447,true,1,SUPP0012,null,4.6,1.6,36,24,Germany,CN,01/03/2022,06/23/2023,,
PROD00274,PROD00274,Office Chair Max,Office Chair Max,Accessories,Accessories,Home,LG,Logitech,SKU-CK3P02DE,YAQ5884,981.45 USD,"$3,575.89",1530.22,379.56,42560.0 g,0.29 lbs,8786,6164,459,116,Y,Y,SUPP0042,SUPP0029,2.7,3.2,36,6,,DE,2023/11/13,220522,"new,clearance",
PROD00275,PROD00275,Standing Desk Max,Standing Desk Max,Furniture,Furniture,Home,Sony,Dell,SKU-B36QM0O0,FJJ5940,£1088.86,3123.74,€2114.39,£318.88,29.85 kg,16810.0 g,6990,5859,96,29,false,No,SUPP0034,SUPP0011,4.6,2.3,12,24,Taiwan,JP,"September 09, 2017",25-08-2023,,
PROD00276,PROD00276,Office Chair v1,Office Chair v1,Accessories,Accessories,null,HP,Samsung,SKU-V2NP82NL,CLT5323,49.42,£1525.71,"$1,541.62","$2,001.51",49.43,6.12 kg,7970,5370,210,250,Y,,SUPP0043,SUPP0009,1.6,4.5,12,12,India,JP,08-01-2018,2022-08-18,,
PROD00277,PROD00277,???,Wireless Mouse Max,Peripherals,Peripherals,Professional,HP,Samsung,SKU-KP7V326B,YWU7871,3255.7,£1501.01,1457.09 USD,USD 1698.58,34.59,43.04,7581,5021,273,425,true,no,SUPP0009,SUPP0003,1.8,1.7,18,6,USA,US,16-08-2019,2023/09/14,,
PROD00278,PROD00278,Mechanical Keyboard Pro,Mechanical Keyboard Pro,Furniture,Furniture,Budget,Dell,Apple,SKU-K18KEEZ4,GRT3273,"$3,607.50","$4,815.81",€1110.52,£2302.69,35710.0 g,46.86 kg,9653,808,273,121,false,null,SUPP0027,SUPP0015,3.1,NULL,24,24,India,DE,04-06-2022,2022-10-04,"sale,clearance,new",
PROD00279,PROD00279,Office Chair v2,Office Chair v2,Mobile,Mobile,Professional,Generic,,SKU-K090LJ2D,UOC9677,4063.04,2979.96,598.13,USD 1542.31,10.47,600.0 g,5321,N/A,105,45,No,1,,NULL,4.9,N/A,6,6,USA,JP,11/13/2015,2022-09-22,"popular,bundle,sale",
PROD00280,null,Office Chair v2,Office Chair v2,Furniture,Furniture,Budget,LG,HP,SKU-8V6U9UXH,CER6455,4134.36 USD,$4799.48,2993.21,null,43.83,37.17 kg,4933,null,NaN,164,FALSE,FALSE,SUPP0022,SUPP0048,4.9,1.8,18,NaN,Japan,DE,180619,2023/11/14,bundle,
PROD00281,PROD00281,Noise Cancelling Headphones v1,Noise Cancelling Headphones v1,Accessories,Accessories,Home,Logitech,Apple,SKU-MHU6EXW8,YGG6058,900.26,€2250.69,"$2,123.10",593.53,96.25 lbs,20.06,1921,4689,22,288,Yes,1,SUPP0023,SUPP0023,4.7,2.9,NaN,6,USA,JP,280822,30-12-2022,,
PROD00282,PROD00282,Webcam HD Lite,Webcam HD Lite,Electronics,Electronics,Business,HP,Samsung,SKU-HP022A1V,FLL3842,4198.49 USD,4909.24,2195.52,1661.96,2.4 kg,20.75 lbs,4956,8354,17,57,N,N,SUPP0023,SUPP0022,2.6,2.5,18,24,Japan,CN,070115,2023-08-22,,
PROD00283,PROD00283,Noise Cancelling Headphones Max,Noise Cancelling Headphones Max,Electronics,NULL,Professional,HP,Samsung,SKU-HBZ5YNDV,HTS5039,€237.74,$3276.92,1168.84 USD,USD 1007.49,49.79 lbs,13.86 kg,null,5235,240,341,true,yes,SUPP0038,SUPP0022,3.1,1.9,12,12,USA,US,2015/01/29,2020/06/11,,
PROD00284,PROD00284,"Tablet 10"" Plus","Tablet 10"" Plus",Peripherals,Peripherals,Home,HP,Dell,,INL4981,"$4,903.63",1475.44 USD,€1618.54,1653.06,38090.0 g,40.62,241,N/A,9,393,0,true,SUPP0035,SUPP0019,3.6,1.3,36,6,Taiwan,DE,240622,2023/12/25,"new,clearance",
PROD00285,null,Noise Cancelling Headphones Max,Noise Cancelling Headphones Max,Mobile,Mobile,Gaming,Dell,Samsung,SKU-2JZL4LE2,SZO6891,$941.05,1051.82,€1270.9,€2653.36,67.61 lbs,35.53 kg,NULL,2222,279,98,Y,FALSE,SUPP0002,SUPP0039,1.4,1.1,24,6,South Korea,JP,2020-06-09,11/20/2020,"new,bundle",
PROD00286,,Smart Watch v1,Smart Watch v1,Networking,Networking,Budget,,Logitech,SKU-PUNLP8EO,QJR1319,€1081.9,USD 4445.33,1982.05,"$2,757.73",75.06 lbs,76.27 lbs,4375,4843,421,103,0,TRUE,SUPP0001,SUPP0023,3.8,3.4,18,24,China,KR,2023/11/28,10/23/2023,"new,bundle,clearance",
PROD00287,PROD00287,Standing Desk Max,Standing Desk Max,Furniture,Furniture,Professional,Apple,HP,SKU-C63DH5NI,YKJ7081,$923.84,3749.8,2310.1,1375.08,23560.0 g,7.83,7601,6273,324,499,true,Yes,SUPP0023,SUPP0019,3.6,3.7,36,6,N/A,JP,240821,05/28/2023,bundle,
PROD00288,PROD00288,Smartphone X12 Max,Smartphone X12 Max,Mobile,Mobile,Professional,LG,HP,SKU-9N6M23ZI,WBJ6832,459.2,3100.88,1455.54,USD 765.22,34.42,9.32 kg,6767,2519,61,253,N/A,no,SUPP0028,SUPP0022,2.2,4.0,18,24,NULL,DE,010520,"June 12, 2023",bundle,
PROD00289,PROD00289,null,Office Chair Max,Networking,Networking,Business,Sony,Samsung,SKU-TX3CR49M,QFF4171,-3444.95,1978.36,$2005.67,USD 2382.42,10.8 kg,36.68,5584,7531,170,476,true,,SUPP0017,SUPP0021,4.7,3.8,6,6,South Korea,KR,151222,2020-11-26,"new,sale,clearance",
PROD00290,PROD00290,"Tablet 10"" v2","Tablet 10"" v2",Networking,Networking,null,Generic,Dell,SKU-R6GJVW65,YHV7589,682.81,2513.7,£1197.44,USD 1925.96,43990.0 g,31200.0 g,7119,2697,300,437,1,0,SUPP0029,SUPP0040,2.8,1.5,24,12,Germany,US,27-06-2023,2022-01-05,"clearance,sale,bundle",
PROD00291,PROD00291,Office Chair v2,Office Chair v2,Electronics,Electronics,NaN,Dell,Logitech,SKU-O8JRAM79,OCC1980,"$1,821.66",$4989.06,€1365.44,€1674.62,93.25 lbs,27.45,2276,7385,40,21,N/A,Y,SUPP0034,SUPP0035,4.0,3.6,N/A,24,Germany,JP,01/01/2018,2021/06/07,sale,
PROD00292,PROD00292,Webcam HD v2,Webcam HD v2,Furniture,Furniture,NULL,Apple,Logitech,SKU-JA2QI54H,QZP1831,€3233.43,2827.37,$729.23,1109.05,5.86 kg,14.0,7540,2224,319,153,FALSE,N,SUPP0050,SUPP0010,4.3,NULL,18,12,China,DE,2016/08/08,04/20/2022,new,
PROD00293,PROD00293,Laptop Pro Lite,NULL,Furniture,Furniture,Gaming,Apple,Logitech,SKU-4S1LDE2T,FSQ2422,"$1,874.70",3151.94,"$1,828.34",£902.82,87.8 lbs,40230.0 g,4729,5166,336,468,FALSE,Yes,SUPP0030,SUPP0014,2.1,2.1,24,12,USA,DE,2019-03-06,,,
PROD00294,PROD00294,Webcam HD Plus,Webcam HD Plus,Peripherals,Peripherals,Gaming,Sony,Logitech,SKU-1NOCQ38E,CMH8265,USD 2330.18,$388.46,N/A,USD 1114.03,33210.0 g,5.27,4,4176,476,21,Y,N,SUPP0034,NULL,4.6,2.9,6,6,South Korea,KR,2021-01-04,2021/12/04,,
PROD00295,PROD00295,"Tablet 10"" Plus","Tablet 10"" Plus",Networking,Networking,Professional,Dell,Apple,SKU-NDER7HN0,YZK3731,1819.21 USD,2144.42,2457.73,USD 745.59,38.89 kg,69.02 lbs,223,2377,155,110,Y,false,SUPP0035,SUPP0050,4.7,3.0,18,24,Germany,,"March 21, 2020",2023-12-15,NULL,
PROD00296,PROD00296,Office Chair Plus,Office Chair Plus,Networking,Networking,Professional,HP,Dell,NaN,QQC7244,2401.0,£1062.87,23.46,,13.58 lbs,NULL,7565,5675,398,425,false,no,SUPP0034,SUPP0046,1.1,2.5,12,6,China,US,2023/08/24,2022/10/22,bundle,
PROD00297,PROD00297,Router WiFi6 v1,Router WiFi6 v1,Mobile,Mobile,Gaming,Dell,Samsung,SKU-ZCY95NTQ,ZNB3893,€4748.27,USD 2834.75,,N/A,41.24,,7694,5490,365,280,0,TRUE,SUPP0035,SUPP0050,2.3,3.5,24,24,China,JP,2023-08-11,2022-07-25,,
PROD00298,PROD00298,Standing Desk Max,Standing Desk Max,Mobile,Mobile,Budget,Logitech,HP,SKU-ETN8MSMP,,USD 2640.32,4701.97,413.87,£1035.13,29.67 kg,4050.0 g,6985,2264,346,15,No,no,SUPP0022,null,,2.2,12,12,Japan,CN,12-11-2020,2023-08-11,,
PROD00299,PROD00299,4K Monitor v2,4K Monitor v2,Accessories,Accessories,Home,Samsung,Apple,SKU-0FLHFLQD,AWI4477,NULL,1748.18 USD,-2352.64,173.72 USD,25.93 kg,65.36 lbs,3376,4722,76,383,yes,yes,,SUPP0006,4.6,NaN,18,6,Germany,DE,04-06-2019,070921,"popular,sale,clearance",
PROD00300,PROD00300,Smartphone X12 Lite,Smartphone X12 Lite,Electronics,Electronics,Home,LG,HP,SKU-4D4XJNR8,EYL1915,3836.53 USD,£235.95,60.39,2034.93,11.98 kg,20.89,8204,6836,102,264,0,yes,SUPP0037,SUPP0036,3.9,4.2,18,24,USA,KR,25-06-2020,10/31/2021,popular,
PROD00056,PROD00301,4K Monitor v2,4K Monitor v2,Peripherals,N/A,Budget,Samsung,Samsung,SKU-58QLWHH0,TQN9299,,NULL,1419.67,1223.54 USD,0.15,38.01 lbs,2311,8619,NaN,315,FALSE,yes,SUPP0004,SUPP0014,4.0,1.1,6,24,Taiwan,JP,280918,2020-11-03,"new,clearance",
PROD00302,PROD00302,"Tablet 10"" Max","Tablet 10"" Max",Furniture,Furniture,Home,Logitech,Logitech,SKU-4LZEXJ3I,RYC5681,1481.37,2592.93,£2554.81,-6962,44760.0 g,null,4381,4892,491,350,TRUE,Yes,SUPP0007,SUPP0012,1.3,4.1,12,12,China,DE,,2022/05/04,,
PROD00303,PROD00303,"Tablet 10"" Max","Tablet 10"" Max",null,Electronics,Professional,Generic,Logitech,SKU-SXNMNPIH,ILT7389,USD 1107.65,3624.69 USD,37.61,USD 890.05,43.72 kg,6.58,7637,null,67,269,No,yes,SUPP0023,SUPP0035,4.0,4.0,18,6,USA,,2020-02-10,N/A,"sale,new",
PROD00304,PROD00304,Mechanical Keyboard Plus,Mechanical Keyboard Plus,Accessories,Accessories,Home,Samsung,Logitech,SKU-U360SPXH,FFV9812,null,1697.52,2003.03 USD,$2645.3,44.62,47.63,6602,4603,83,249,TRUE,no,SUPP0046,SUPP0028,1.2,2.7,36,NULL,,JP,03-12-2023,10/09/2020,"popular,sale",
PROD00305,PROD00305,Noise Cancelling Headphones Lite,Noise Cancelling Headphones Lite,Accessories,Accessories,Budget,HP,Logitech,SKU-K20BCUAG,EIP3132,€4618.31,901.23,572.19,N/A,27.49,83.59 lbs,4130,3689,335,358,yes,false,SUPP0009,SUPP0033,4.4,4.0,18,12,India,CN,2020-01-14,05-08-2023,new,
PROD00306,PROD00306,Noise Cancelling Headphones Lite,Noise Cancelling Headphones Lite,Furniture,Furniture,Budget,Logitech,Dell,SKU-ZLJQELI6,JXR2619,N/A,1806.72 USD,£939.41,USD 1621.74,22.49 lbs,3.15 kg,9041,887,35,69,true,0,SUPP0023,SUPP0028,4.6,1.8,6,12,Germany,JP,2020/02/03,130323,"popular,sale,new",
PROD00307,PROD00307,"Tablet 10"" Plus","Tablet 10"" Plus",Mobile,Mobile,NaN,null,Samsung,SKU-19OT7RPR,YNA2478,£2073.16,£519.45,$2634.25,,68.29 lbs,15.43,5785,10000,40,55,,TRUE,SUPP0050,SUPP0039,4.5,2.2,36,24,China,DE,27-12-2022,2020-12-02,,
PROD00308,PROD00308,Mechanical Keyboard Max,Mechanical Keyboard Max,Networking,Networking,Home,Sony,Dell,SKU-AKVZS9K3,QPW1074,3844.09,USD 3616.02,£1092.54,2725.88,N/A,8.52 kg,1373,6413,142,109,no,N,SUPP0035,SUPP0024,4.7,2.8,18,12,Japan,JP,19-04-2019,"August 16, 2022",,
PROD00309,PROD00309,"Tablet 10"" ","Tablet 10"" ",Mobile,Mobile,Professional,,Apple,SKU-C6LCE3Z2,PVM7580,,€1213.37,497.94 USD,2593.27,41090.0 g,6.36,357,8197,23,47,Yes,FALSE,NaN,SUPP0049,2.3,4.6,NaN,12,South Korea,KR,03/01/2021,08-05-2020,,
PROD00310,PROD00310,4K Monitor v2,4K Monitor v2,Electronics,Electronics,Professional,Dell,Logitech,SKU-C8GG96BT,VFL8237,USD 112.86,£96.15,"$1,609.04",USD 2278.96,25.8,37.84,99,7552,361,141,No,false,SUPP0015,SUPP0039,3.4,1.5,36,24,India,CN,2021-08-17,"December 31, 2020","popular,sale,bundle",
PROD00311,PROD00311,Laptop Pro ,Laptop Pro ,null,Electronics,Business,LG,Samsung,SKU-3R12DEGG,JDP5855,$1808.02,€4138.76,€1952.54,290.06,106.59 lbs,42550.0 g,4238,267,193,102,0,N,SUPP0030,SUPP0044,4.0,5.0,6,24,,KR,01-06-2016,NULL,sale,
PROD00312,PROD00312,Router WiFi6 ,Router WiFi6 ,Networking,Networking,Home,Apple,HP,NULL,AIH5903,3617.66,$4541.7,2612.24,"$2,210.91",15.95 kg,100.94 lbs,5507,7654,422,447,Y,,SUPP0020,SUPP0031,3.7,3.4,36,NaN,Germany,CN,2020-03-25,2022/07/22,bundle,
PROD00313,PROD00313,Webcam HD Max,Webcam HD Max,Networking,Networking,Gaming,Apple,Samsung,SKU-NXTA7R58,HYL8924,$983.48,1960.76,$949.04,1469.62,null,,1919,8413,168,290,Y,TRUE,SUPP0001,SUPP0037,1.9,2.6,24,24,China,CN,100420,2020-09-02,N/A,
PROD00314,null,NaN,Wireless Mouse Plus,Electronics,Electronics,Business,LG,HP,SKU-FYX74S5K,GGJ6982,3328.44,$4961.61,£2926.08,$959.18,43.16 kg,,4101,2721,144,314,1,N,SUPP0037,SUPP0045,2.5,3.5,36,24,Germany,CN,031017,29-11-2022,"new,clearance,bundle",
PROD00315,PROD00315,Webcam HD v2,Webcam HD v2,Networking,Networking,Budget,HP,Logitech,SKU-OD15GTUZ,TEU1945,,£1452.67,null,1819.44 USD,81.47 lbs,39.97 kg,5724,2421,75,482,false,Yes,SUPP0011,SUPP0030,3.1,2.5,6,12,South Korea,CN,210916,050721,"bundle,new",
PROD00316,PROD00316,Smart Watch v1,Smart Watch v1,Networking,Networking,Home,Logitech,Apple,SKU-4IL46USG,DDA3864,"$3,984.12","$2,181.80","$1,562.32",£2956.54,7.58 kg,15270.0 g,NULL,9187,7,41,Yes,No,SUPP0013,SUPP0030,3.2,1.2,6,24,South Korea,US,110121,060923,clearance,
PROD00317,PROD00317,Router WiFi6 Plus,Router WiFi6 Plus,Electronics,Electronics,Home,Generic,Logitech,SKU-8MGJKQVJ,QVW5404,"$3,068.26",3070.45,2089.6,"$2,408.60",25510.0 g,101.65 lbs,,5023,290,105,FALSE,1,SUPP0023,,1.4,1.1,18,24,Japan,DE,300818,210820,,
PROD00318,PROD00318,External SSD Plus,NULL,Electronics,Electronics,Business,null,Samsung,NULL,VOB5147,3851.17,£2677.31,$919.99,USD 408.29,54.0 lbs,13.96,1161,4286,248,484,true,1,SUPP0027,SUPP0005,2.8,1.7,18,12,Germany,US,07-04-2020,2022/07/06,sale,
